file_path,Client,Common,E2E,UI,best_module,best_likelihood
teammates\src\test\java\teammates\ui\webapi\GetInstructorsActionTest.java,0.008885540281023297,0.02713489021573748,0.1881776673453195,2183.60538482666,UI,2183.60538482666
teammates\src\test\java\teammates\ui\webapi\PublishFeedbackSessionActionTest.java,0.010058390242712838,0.01732602119445801,0.3680511202130999,2260.925712585449,UI,2260.925712585449
teammates\src\e2e\java\teammates\e2e\cases\FeedbackTextQuestionE2ETest.java,0.022281655243464878,0.018393502916608538,2875.2575302124023,0.009664857387542724,E2E,2875.2575302124023
teammates\src\test\java\teammates\ui\webapi\DeleteFeedbackSessionActionTest.java,0.006698843836784363,0.03454090527125767,0.29978795732770647,2178.241710662842,UI,2178.241710662842
teammates\src\test\java\teammates\ui\webapi\RestoreFeedbackSessionActionTest.java,0.0028608245509011403,0.02439744642802647,0.045615979603358676,2367.6461791992188,UI,2367.6461791992188
teammates\src\test\java\teammates\ui\webapi\CreateCourseActionTest.java,0.00572331462587629,0.14348854337419784,0.5254798889160156,2483.6672592163086,UI,2483.6672592163086
teammates\src\test\java\teammates\ui\servlets\OriginCheckFilterTest.java,0.012301168271473475,0.043471268245152066,0.04583084242684501,2433.9160537719727,UI,2433.9160537719727
teammates\src\client\java\teammates\client\scripts\statistics\CursorIterator.java,3865.096206665039,0.0,0.0030116673026766095,0.0,Client,3865.096206665039
teammates\src\test\java\teammates\logic\api\package-info.java,0.0,0.0,0.042558080809456965,0.0,E2E,0.042558080809456965
teammates\src\client\java\teammates\client\scripts\DataBundleRegenerator.java,3702.5984954833984,0.21911298206874302,0.058023834228515626,0.1774108614240374,Client,3702.5984954833984
teammates\src\test\java\teammates\ui\webapi\SessionLinksRecoveryActionTest.java,0.009285462754113334,0.0,0.38930337088448663,2179.679527282715,UI,2179.679527282715
teammates\src\test\java\teammates\ui\servlets\LegacyUrlMapperTest.java,0.02857142857142857,0.020066390718732563,0.13356370925903321,2384.5915603637695,UI,2384.5915603637695
teammates\src\test\java\teammates\storage\api\DeadlineExtensionsDbTest.java,0.7892669677734375,0.13152405875069753,0.6875770568847657,0.2051321302141462,Client,0.7892669677734375
teammates\src\test\java\teammates\logic\core\DataBundleLogicTest.java,0.0890003068106515,0.2532331739153181,0.6139975956508091,0.1923107828412737,E2E,0.6139975956508091
teammates\src\test\java\teammates\ui\webapi\GetFeedbackSessionLogsActionTest.java,0.011304962635040283,0.0899132319859096,0.42252605983189173,2107.362117767334,UI,2107.362117767334
teammates\src\e2e\java\teammates\e2e\cases\NotificationBannerE2ETest.java,0.023991033009120397,0.02062146152768816,2663.0529403686523,0.010835536888667516,E2E,2663.0529403686523
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorFeedbackSessionsPageAxeTest.java,0.024925225121634347,0.021872551100594658,3071.9616317749023,0.01149292162486485,E2E,3071.9616317749023
teammates\src\client\java\teammates\client\util\BackDoor.java,3660.653076171875,0.0,0.0,0.02610048225947789,Client,3660.653076171875
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseStudentDetailsEditPageE2ETest.java,0.12325586591448102,1.1751292637416295,2907.6182174682617,0.15504202161516462,E2E,2907.6182174682617
teammates\src\e2e\java\teammates\e2e\pageobjects\package-info.java,0.0,0.0,2523.9968872070312,0.0,E2E,2523.9968872070312
teammates\src\test\java\teammates\ui\webapi\InstructorCourseJoinEmailWorkerActionTest.java,0.003753874557358878,0.0,0.06560626029968261,2329.710464477539,UI,2329.710464477539
teammates\src\test\java\teammates\storage\search\AccountRequestSearchTest.java,0.03718762057168143,0.07638601575578963,0.10712319782802036,0.2016636303492955,UI,0.2016636303492955
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEnrollPage.java,0.08668837547302247,0.05435165677751814,2541.3705825805664,0.02857142857142857,E2E,2541.3705825805664
teammates\src\test\java\teammates\common\util\TimeHelperTest.java,0.04656848907470703,3100.2108764648438,0.06532680647713797,0.050578338759286065,Common,3100.2108764648438
teammates\src\e2e\java\teammates\e2e\util\TestNgXmlTest.java,0.14354610443115234,0.3118471418108259,3185.3308486938477,0.1489046505519322,E2E,3185.3308486938477
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackContributionQuestionDetailsTest.java,0.06318080765860422,2207.7628135681152,0.6061456407819475,0.0504577534539359,Common,2207.7628135681152
teammates\src\test\java\teammates\logic\core\FeedbackResponsesLogicTest.java,0.11767760685511998,0.5973811558314732,0.1961123330252511,0.0984520639692034,Common,0.5973811558314732
teammates\src\e2e\java\teammates\e2e\cases\FeedbackConstSumOptionQuestionE2ETest.java,0.022228031499045234,0.0360018287386213,2631.0890579223633,0.009664857387542724,E2E,2631.0890579223633
teammates\src\test\java\teammates\ui\webapi\GetNotificationsActionTest.java,0.06752370425633021,0.1062119892665318,0.12143121446881976,2350.6885147094727,UI,2350.6885147094727
teammates\src\e2e\java\teammates\e2e\pageobjects\AdminNotificationsPage.java,0.14008853094918386,0.2486095428466797,2978.616371154785,0.20288092749459402,E2E,2978.616371154785
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRankOptionQuestionE2ETest.java,0.02431387220110212,0.03011916024344308,2619.374771118164,0.03343789918082101,E2E,2619.374771118164
teammates\src\test\java\teammates\ui\webapi\GetHasResponsesActionTest.java,0.0062607637473515105,0.03078798566545759,0.7423622131347656,1976.2089157104492,UI,1976.2089157104492
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextResponseDetailsTest.java,0.02857142857142857,3680.43270111084,0.04568389483860561,0.02857142857142857,Common,3680.43270111084
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMcqQuestionDetailsTest.java,0.060905981063842776,3008.576202392578,0.10852983338492257,0.02857142857142857,Common,3008.576202392578
teammates\src\test\java\teammates\ui\webapi\BinCourseActionTest.java,0.12195991788591658,0.24252000536237445,0.05113934789385114,2317.5059127807617,UI,2317.5059127807617
teammates\src\test\java\teammates\ui\webapi\CreateFeedbackResponseCommentActionTest.java,0.06914307730538505,1.5704014369419643,0.1751902035304478,1787.4179458618164,UI,1787.4179458618164
teammates\src\test\java\teammates\ui\webapi\SearchAccountRequestsActionTest.java,0.03475191252572196,0.05714285714285714,0.054911133221217566,2331.9732666015625,UI,2331.9732666015625
teammates\src\client\java\teammates\client\connector\package-info.java,3800.791664123535,0.0,0.0,0.0,Client,3800.791664123535
teammates\src\e2e\java\teammates\e2e\pageobjects\StudentNotificationsPage.java,0.0643730572291783,0.0643730572291783,2622.3270416259766,0.05714285714285714,E2E,2622.3270416259766
teammates\src\test\java\teammates\ui\webapi\GetFeedbackSessionsActionTest.java,0.19509786878313337,0.39362798418317524,0.19694578988211495,1971.6901206970215,UI,1971.6901206970215
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedInstructorName.java,3758.218460083008,0.07707279750279018,0.08055299350193569,0.06843130929129464,Client,3758.218460083008
teammates\src\e2e\java\teammates\e2e\pageobjects\ErrorReportingModal.java,0.06299633298601423,0.06299633298601423,2995.6100845336914,0.53671384538923,E2E,2995.6100845336914
teammates\src\test\java\teammates\logic\core\FeedbackQuestionsLogicTest.java,0.1282236507960728,0.7272433144705636,0.41603924887520927,0.26406255449567523,Common,0.7272433144705636
teammates\src\test\java\teammates\ui\webapi\RestoreCourseActionTest.java,0.008579141753060477,0.03997315679277692,0.33528169904436383,2328.157958984375,UI,2328.157958984375
teammates\src\test\java\teammates\ui\webapi\JoinCourseActionTest.java,0.006736168265342712,0.09214104243687221,0.36194264548165456,2497.9295349121094,UI,2497.9295349121094
teammates\src\client\java\teammates\client\scripts\statistics\StatisticsPerInstitute.java,3551.9528579711914,0.08024088995797293,0.08203107288905552,0.10990901674543108,Client,3551.9528579711914
teammates\src\test\java\teammates\ui\webapi\GetFeedbackQuestionsActionTest.java,0.007636432988303048,0.12100353240966796,0.2870052882603237,2114.058132171631,UI,2114.058132171631
teammates\src\test\java\teammates\logic\core\package-info.java,0.0,0.0,0.042558080809456965,0.0,E2E,0.042558080809456965
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorFeedbackEditPage.java,0.15406823839460101,0.21511761801583426,1968.7753677368164,0.11467064448765346,E2E,1968.7753677368164
teammates\src\e2e\java\teammates\e2e\cases\AdminAccountsPageE2ETest.java,0.09587302889142718,0.22680984224591935,2683.5644912719727,0.0826176643371582,E2E,2683.5644912719727
teammates\src\test\java\teammates\common\datatransfer\CourseRosterTest.java,0.03777327196938651,2881.9986724853516,0.47690811157226565,0.10434882300240653,Common,2881.9986724853516
teammates\src\e2e\java\teammates\e2e\cases\BaseE2ETestCase.java,0.09645043100629534,0.1593203135899135,2497.4221801757812,0.22310593468802317,E2E,2497.4221801757812
teammates\src\e2e\java\teammates\e2e\cases\InstructorHomePageE2ETest.java,0.12206604821341378,0.18894882202148439,2792.109832763672,0.541639164515904,E2E,2792.109832763672
teammates\src\client\java\teammates\client\scripts\DataMigrationForStudentsAndTeamsRecipientType.java,3747.346649169922,0.05714285714285714,0.08539626257760184,0.02857142857142857,Client,3747.346649169922
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackSessionActionTest.java,0.13463788713727678,0.24922716958182198,0.6675492422921318,1859.0019607543945,UI,1859.0019607543945
teammates\src\e2e\java\teammates\e2e\util\Retryable.java,0.0,0.0,2518.290481567383,0.026340855870928083,E2E,2518.290481567383
teammates\src\e2e\java\teammates\e2e\util\GmailServiceMaker.java,1.0683709280831473,0.1060230050768171,2884.0796279907227,0.7252516065325055,E2E,2884.0796279907227
teammates\src\test\java\teammates\storage\search\InstructorSearchTest.java,0.03675364766802106,0.14303161076136997,0.10501332964215959,0.06643548011779785,Common,0.14303161076136997
teammates\src\test\java\teammates\common\util\BuildPropertiesTest.java,0.0,3748.3277130126953,0.04433443886893136,32.14911699295044,Common,3748.3277130126953
teammates\src\test\java\teammates\ui\webapi\GetNotificationActionTest.java,0.006846147349902562,0.0,0.570537839617048,2338.40145111084,UI,2338.40145111084
teammates\src\test\java\teammates\ui\webapi\MarkNotificationAsReadActionTest.java,0.06880983625139508,0.08389048576354981,0.3259340831211635,2352.163314819336,UI,2352.163314819336
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForStudents.java,3766.1660385131836,0.07893242154802595,0.07900266647338867,0.02857142857142857,Client,3766.1660385131836
teammates\src\e2e\java\teammates\e2e\util\RetryManager.java,0.030888073784964425,0.030815560477120536,2473.403205871582,0.04998112406049456,E2E,2473.403205871582
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseJoinConfirmationPageE2ETest.java,0.05716860634940011,0.14313834054129465,3056.726837158203,0.11890031269618444,E2E,3056.726837158203
teammates\src\e2e\java\teammates\e2e\pageobjects\StudentHomePage.java,0.07072677612304687,0.06726399830409459,2607.278366088867,0.0492337703704834,E2E,2607.278366088867
teammates\src\test\java\teammates\storage\api\package-info.java,0.0,0.0,0.042558080809456965,0.0,E2E,0.042558080809456965
teammates\src\test\java\teammates\logic\core\FeedbackResponseCommentsLogicTest.java,0.2656829289027623,1.6188917977469308,0.351245607648577,0.14662570953369142,Common,1.6188917977469308
teammates\src\test\java\teammates\ui\webapi\GetDeadlineExtensionActionTest.java,0.00655229389667511,0.0,0.39035990578787666,2349.105567932129,UI,2349.105567932129
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorSearchPageAxeTest.java,0.0247334429195949,0.021717541558401925,3062.317352294922,0.011411471026284354,E2E,3062.317352294922
teammates\src\test\java\teammates\logic\core\BaseLogicTest.java,0.02857142857142857,0.05714285714285714,0.042333977563040595,0.02857142857142857,Common,0.05714285714285714
teammates\src\e2e\java\teammates\e2e\pageobjects\AdminSearchPage.java,0.0768749509538923,0.07922407558986119,2378.983688354492,0.6443070002964565,E2E,2378.983688354492
teammates\src\test\java\teammates\ui\webapi\ArchiveCourseActionTest.java,0.034659011023385186,0.0,0.044927518708365304,2248.1838989257812,UI,2248.1838989257812
teammates\src\e2e\java\teammates\e2e\cases\package-info.java,0.02272407327379499,0.02272407327379499,2633.228759765625,0.0119403532573155,E2E,2633.228759765625
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseDetailsPageAxeTest.java,0.025266214779445104,0.021717541558401925,3062.690658569336,0.011411471026284354,E2E,3062.690658569336
teammates\src\test\java\teammates\ui\webapi\CreateAccountActionTest.java,0.005309874245098659,0.05891217504228864,0.21935860770089285,2228.520965576172,UI,2228.520965576172
teammates\src\test\java\teammates\ui\request\package-info.java,0.0,0.0,0.042558080809456965,2518.94229888916,UI,2518.94229888916
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForInstructors.java,3766.1660385131836,0.07893242154802595,0.07900266647338867,0.02857142857142857,Client,3766.1660385131836
teammates\src\e2e\java\teammates\e2e\cases\FeedbackMcqQuestionE2ETest.java,0.021993139811924526,0.018175317559923444,2862.9429626464844,1.7307450430733817,E2E,2862.9429626464844
teammates\src\test\java\teammates\ui\webapi\package-info.java,0.0,0.0,0.042558080809456965,2458.7331771850586,UI,2458.7331771850586
teammates\src\e2e\java\teammates\e2e\pageobjects\IanaTimezonePage.java,0.06752993719918388,0.10648844582693917,2615.531425476074,0.0389585086277553,E2E,2615.531425476074
teammates\src\test\java\teammates\ui\webapi\DeleteAccountActionTest.java,0.009160647221973964,0.0,0.046020613397870745,2382.715950012207,UI,2382.715950012207
teammates\src\client\java\teammates\client\scripts\DataMigrationForConstSumForceUnevenDistribution.java,3722.69775390625,0.05714285714285714,0.07692644936697823,0.053803716387067525,Client,3722.69775390625
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackResponseDetailsTest.java,0.02857142857142857,3788.583106994629,0.04414862564631871,0.02857142857142857,Common,3788.583106994629
teammates\src\e2e\java\teammates\e2e\util\AxeUtil.java,0.0,0.0,2532.886543273926,0.024724197387695313,E2E,2532.886543273926
teammates\src\e2e\java\teammates\e2e\pageobjects\StudentCourseDetailsPage.java,0.02857142857142857,0.02857142857142857,2553.9281463623047,0.0,E2E,2553.9281463623047
teammates\src\test\java\teammates\ui\webapi\SearchInstructorsActionTest.java,0.03454258101327079,0.05714285714285714,0.05414586748395647,2261.7831420898438,UI,2261.7831420898438
teammates\src\client\java\teammates\client\scripts\MockCourseWithLargeResponseScript.java,3450.241050720215,0.16947013310023717,0.23092171805245534,0.11330649512154715,Client,3450.241050720215
teammates\src\test\java\teammates\common\datatransfer\ErrorLogEntryTest.java,0.06931403705051967,3838.334312438965,0.0616340160369873,2.6933870588030135,Common,3838.334312438965
teammates\src\e2e\java\teammates\e2e\pageobjects\HomePage.java,0.06420206342424666,0.06420206342424666,2621.713409423828,0.0,E2E,2621.713409423828
teammates\src\test\java\teammates\ui\webapi\GetOngoingSessionsActionTest.java,0.04703457696097238,0.20749468122209822,0.6372918265206473,2360.0767135620117,UI,2360.0767135620117
teammates\src\e2e\java\teammates\e2e\cases\axe\FeedbackSubmitPageAxeTest.java,0.0254021269934518,0.02164085762841361,3058.072395324707,0.01137117828641619,E2E,3058.072395324707
teammates\src\test\java\teammates\ui\servlets\package-info.java,0.0,0.0,0.042558080809456965,2458.7331771850586,UI,2458.7331771850586
teammates\src\test\java\teammates\storage\api\AccountsDbTest.java,1.0003399440220424,0.05474413803645543,0.47023751395089286,0.07874205453055245,Client,1.0003399440220424
teammates\src\test\java\teammates\logic\core\StudentsLogicTest.java,0.11682618004935129,0.1506453786577497,0.6632925306047712,0.09869200842721122,E2E,0.6632925306047712
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseEnrollPageE2ETest.java,0.051982055391584125,1.411446053641183,3080.8042907714844,0.06958714893886021,E2E,3080.8042907714844
teammates\src\e2e\java\teammates\e2e\util\EmailAccountTest.java,0.0,0.022803647177559987,2568.555450439453,0.026292427948543005,E2E,2568.555450439453
teammates\src\test\java\teammates\storage\api\CoursesDbTest.java,0.03865662642887661,0.04430303573608398,0.8796015058244978,0.08925221306937081,E2E,0.8796015058244978
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseEditPageE2ETest.java,0.11383469445364816,0.1492603029523577,2845.9642028808594,0.14501171112060546,E2E,2845.9642028808594
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionRemindEmailWorkerActionTest.java,0.13171111515590123,0.13969714300973074,0.33201593671526225,2302.0922088623047,UI,2302.0922088623047
teammates\src\test\java\teammates\logic\core\NotificationsLogicTest.java,0.9723696027483258,0.18338413238525392,0.34508538927350724,0.21259170259748186,Client,0.9723696027483258
teammates\src\test\java\teammates\ui\webapi\GetAccountActionTest.java,0.00994805267878941,0.0,0.37890728541782925,2337.0948791503906,UI,2337.0948791503906
teammates\src\test\java\teammates\common\util\JsonUtilsTest.java,0.0,3365.3598022460938,0.11210716111319406,0.03455399785723005,Common,3365.3598022460938
teammates\src\test\java\teammates\storage\api\NotificationsDbTest.java,0.8309061867850167,0.14657393864222934,0.27470308031354634,0.0899754251752581,Client,0.8309061867850167
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRubricQuestionE2ETest.java,0.024997247968401227,0.034919517380850654,2603.437156677246,0.043659693854195734,E2E,2603.437156677246
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningSoonRemindersActionTest.java,0.11947511945452009,0.1913942609514509,0.34438092367989676,2100.4711723327637,UI,2100.4711723327637
teammates\src\client\java\teammates\client\scripts\DataMigrationForGoogleIdToGmail.java,3856.437530517578,0.12045985630580357,0.07962901932852609,0.038570795740400045,Client,3856.437530517578
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEditPageAxeTest.java,0.025266214779445104,0.021717541558401925,3062.690658569336,0.011411471026284354,E2E,3062.690658569336
teammates\src\test\java\teammates\test\BaseTestCaseWithLocalDatabaseAccess.java,0.05714285714285714,0.08335029057094029,0.045883192334856306,0.02857142857142857,Common,0.08335029057094029
teammates\src\test\java\teammates\ui\webapi\StudentSearchIndexingWorkerActionTest.java,0.009819452251706804,0.020530271530151366,0.05202038288116455,2375.548095703125,UI,2375.548095703125
teammates\src\test\java\teammates\storage\api\AccountRequestsDbTest.java,0.9601343427385602,0.019669359070914133,0.29152987343924386,0.06099345343453544,Client,0.9601343427385602
teammates\src\e2e\java\teammates\e2e\util\TestDataValidityTest.java,0.1744471686226981,0.3188142504010882,2469.99324798584,0.3957110268729074,E2E,2469.99324798584
teammates\src\test\java\teammates\common\datatransfer\UserInfoCookieTest.java,0.07008558682032993,3842.2462844848633,0.04378984315054757,0.6674261910574777,Common,3842.2462844848633
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsPageAxeTest.java,0.02531658581324986,0.02156471184321812,3053.3264923095703,0.011331167391368321,E2E,3053.3264923095703
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorFeedbackEditPageAxeTest.java,0.0254021269934518,0.02164085762841361,3058.072395324707,0.01137117828641619,E2E,3058.072395324707
teammates\src\test\java\teammates\ui\webapi\GetCoursesActionTest.java,0.004119815570967538,0.06831301961626325,0.07610039710998535,2117.591323852539,UI,2117.591323852539
teammates\src\e2e\java\teammates\e2e\cases\StudentCourseDetailsPageE2ETest.java,0.10130840029035296,0.1733680316380092,2728.2688522338867,0.08722333908081055,E2E,2728.2688522338867
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorNotificationsPage.java,0.0643730572291783,0.0643730572291783,2622.3270416259766,0.05714285714285714,E2E,2622.3270416259766
teammates\src\test\java\teammates\logic\api\UserProvisionTest.java,0.03501988819667271,0.10677885328020369,0.04520761966705322,0.21807692391531808,UI,0.21807692391531808
teammates\src\client\java\teammates\client\scripts\DataMigrationEntitiesBaseScript.java,3649.134521484375,0.23746117183140347,0.8261554173060826,0.12284308842250279,Client,3649.134521484375
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackSessionsPageE2ETest.java,0.13457179750714984,0.232505008152553,2877.5988388061523,0.5234710693359375,E2E,2877.5988388061523
teammates\src\test\java\teammates\ui\webapi\CreateFeedbackQuestionActionTest.java,0.021583655902317592,0.16846370697021484,0.37961837223597933,2078.9523887634277,UI,2078.9523887634277
teammates\src\test\java\teammates\common\datatransfer\InstructorPrivilegesTest.java,0.06257776532854353,2669.613571166992,0.10325418881007603,0.02857142857142857,Common,2669.613571166992
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRubricQuestionDetailsTest.java,0.08873168400355748,2758.697052001953,0.10770794323512486,0.02857142857142857,Common,2758.697052001953
teammates\src\test\java\teammates\ui\webapi\GetActionClassesActionTest.java,0.08434544290815081,0.16350277491978238,0.048227783611842566,2401.2744522094727,UI,2401.2744522094727
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionPublishedRemindersActionTest.java,0.07311442238943917,0.15661044801984514,0.04765644414084298,2359.0895080566406,UI,2359.0895080566406
teammates\src\e2e\java\teammates\e2e\cases\BaseFeedbackQuestionE2ETest.java,0.021489102499825614,0.021489102499825614,2685.3834915161133,0.011291438341140747,E2E,2685.3834915161133
teammates\src\e2e\java\teammates\e2e\cases\InstructorStudentListPageE2ETest.java,0.09287538528442382,0.15294906071254186,2593.200340270996,0.07694832256862096,E2E,2593.200340270996
teammates\src\test\java\teammates\ui\webapi\CompileLogsActionTest.java,0.00997447371482849,0.0,0.3965287617274693,2367.582359313965,UI,2367.582359313965
teammates\src\e2e\java\teammates\e2e\pageobjects\DevServerLoginPage.java,0.06630937031337193,0.06320945194789342,2604.6353149414062,0.05714285714285714,E2E,2604.6353149414062
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackEditPageE2ETest.java,0.10514955520629883,0.23059910365513392,2824.4932174682617,0.1044231687273298,E2E,2824.4932174682617
teammates\src\test\java\teammates\ui\webapi\CreateFeedbackSessionActionTest.java,0.02932989937918527,0.12112964902605329,0.17810957772391184,2019.0479469299316,UI,2019.0479469299316
teammates\src\e2e\java\teammates\e2e\util\TestPropertiesTest.java,0.0,0.0,2568.555450439453,0.026292427948543005,E2E,2568.555450439453
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEditPage.java,0.0972046170915876,0.22296172550746374,2362.6404571533203,0.02857142857142857,E2E,2362.6404571533203
teammates\src\test\java\teammates\storage\search\package-info.java,0.0,0.0,0.042558080809456965,0.0,E2E,0.042558080809456965
teammates\src\test\java\teammates\test\package-info.java,0.0,0.0,0.04528752054486956,0.0,E2E,0.04528752054486956
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminSessionsPageAxeTest.java,0.024572178295680456,0.020902785233088902,3011.822738647461,0.010983358110700335,E2E,3011.822738647461
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminHomePageAxeTest.java,0.021950890336717876,0.021950890336717876,3074.675178527832,0.011534084592546736,E2E,3074.675178527832
teammates\src\e2e\java\teammates\e2e\pageobjects\AdminAccountsPage.java,0.0644942079271589,0.057556983402797156,2514.1325759887695,0.0,E2E,2514.1325759887695
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackConstantSumQuestionDetailsTest.java,0.12507453645978656,2805.232696533203,0.10506335667201451,0.03298257419041225,Common,2805.232696533203
teammates\src\client\java\teammates\client\scripts\statistics\FileStore.java,3628.0288314819336,0.10612270491463797,0.309632328578404,0.13451457704816547,Client,3628.0288314819336
teammates\src\e2e\java\teammates\e2e\cases\InstructorStudentRecordsPageE2ETest.java,0.1022129740033831,0.1759141513279506,2701.0823822021484,0.12926649366106305,E2E,2701.0823822021484
teammates\src\test\java\teammates\ui\webapi\DeleteCourseActionTest.java,0.0064776054450443816,0.022977190358298167,0.04628397737230573,2301.1287689208984,UI,2301.1287689208984
teammates\src\test\java\teammates\ui\servlets\WebPageServletTest.java,0.0,0.022232772622789655,0.044134514672415595,2545.095100402832,UI,2545.095100402832
teammates\src\test\java\teammates\ui\webapi\ResetAccountRequestActionTest.java,0.09234396389552525,0.05640350069318499,0.6072404588971819,2348.602752685547,UI,2348.602752685547
teammates\src\e2e\java\teammates\e2e\cases\FeedbackNumScaleQuestionE2ETest.java,0.022281655243464878,0.018393502916608538,2625.5447387695312,0.009664857387542724,E2E,2625.5447387695312
teammates\src\client\java\teammates\client\scripts\DataMigrationForTextQuestionRecommendedLength.java,3728.813247680664,0.05714285714285714,0.08610538073948451,0.053952993665422715,Client,3728.813247680664
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetailsTest.java,0.061021975108555386,2594.1117095947266,0.10862617492675782,0.03246993677956717,Common,2594.1117095947266
teammates\src\test\java\teammates\ui\webapi\DeleteFeedbackResponseCommentActionTest.java,0.059929125649588445,1.5924333844866072,0.3894244057791574,1967.5881576538086,UI,1967.5881576538086
teammates\src\test\java\teammates\common\util\FieldValidatorTest.java,0.1657358169555664,2070.418281555176,0.9306613377162388,0.3337742124285017,Common,2070.418281555176
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetailsTest.java,0.02857142857142857,3705.52433013916,0.04551353795187814,0.02857142857142857,Common,3705.52433013916
teammates\src\test\java\teammates\logic\api\BaseLogicTest.java,0.02857142857142857,0.05714285714285714,0.042333977563040595,0.02857142857142857,Common,0.05714285714285714
teammates\src\test\java\teammates\logic\core\CoursesLogicTest.java,0.08380539076668876,0.10175460406712124,0.613466317313058,0.10340578215462821,E2E,0.613466317313058
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseStudentDetailsViewPage.java,0.060907323019845146,0.060907323019845146,2570.5239868164062,0.0,E2E,2570.5239868164062
teammates\src\e2e\java\teammates\e2e\cases\StudentCourseJoinConfirmationPageE2ETest.java,0.0585491384778704,0.07202489035470146,3034.5474243164062,0.010691642761230469,E2E,3034.5474243164062
teammates\src\test\java\teammates\common\util\StringHelperTest.java,0.18110960551670618,3499.0576553344727,0.18086727687290738,0.2725494657244001,Common,3499.0576553344727
teammates\src\test\java\teammates\logic\external\package-info.java,0.0,0.0,0.042558080809456965,0.0,E2E,0.042558080809456965
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminAccountsPageAxeTest.java,0.02183359180177961,0.02183359180177961,3106.0158157348633,0.01147244998386928,E2E,3106.0158157348633
teammates\src\client\java\teammates\client\scripts\GenerateUsageStatisticsObjects.java,3711.6251373291016,0.10162158693586076,0.0032937611852373394,0.02857142857142857,Client,3711.6251373291016
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorHomePage.java,0.14757160459245955,0.1465229034423828,2287.1281814575195,0.08063900811331613,E2E,2287.1281814575195
teammates\src\test\java\teammates\ui\webapi\SearchStudentsActionTest.java,0.034718384061540875,0.05714285714285714,0.05561455317905971,2181.207733154297,UI,2181.207733154297
teammates\src\e2e\java\teammates\e2e\cases\AutomatedSessionRemindersE2ETest.java,0.02441652842930385,0.02034761224474226,2617.138671875,0.010691642761230469,E2E,2617.138671875
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminNotificationsPageAxeTest.java,0.021950890336717876,0.021950890336717876,3074.675178527832,0.011534084592546736,E2E,3074.675178527832
teammates\src\test\java\teammates\logic\core\FeedbackSessionsLogicTest.java,0.1207073620387486,0.33136397770472936,0.6215524945940291,0.2457024438040597,E2E,0.6215524945940291
teammates\src\client\java\teammates\client\scripts\ListActiveInstructors.java,3696.0819244384766,0.11639893395560129,0.13096791676112585,0.08820234707423619,Client,3696.0819244384766
teammates\src\test\java\teammates\storage\search\StudentSearchTest.java,0.03684341566903251,0.10471252032688685,0.11868562698364257,0.02857142857142857,E2E,0.11868562698364257
teammates\src\test\java\teammates\ui\webapi\SendJoinReminderEmailActionTest.java,0.07722313063485282,0.07378675597054618,0.31424571446010047,2107.361316680908,UI,2107.361316680908
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsEditPageAxeTest.java,0.02531658581324986,0.02156471184321812,3053.3264923095703,0.011331167391368321,E2E,3053.3264923095703
